name	index	pos-perplexity	neg-perplexity	correct	pos-sentence-processed	neg-sentence-processed
simple_agrmt	12	271.26	301.47	1	the consultant is tall .	the consultant are tall .
simple_agrmt	13	141.07	156.91	1	the consultant is old .	the consultant are old .
simple_agrmt	14	170.47	191.37	1	the consultant is young .	the consultant are young .
simple_agrmt	15	157.06	173.76	1	the consultant is short .	the consultant are short .
simple_agrmt	16	1301.75	907.39	0	the authors laugh .	the authors laughs .
simple_agrmt	17	362.28	307.16	0	the authors UNK-LC .	the authors UNK-LC-s .
simple_agrmt	0	1547.72	307.16	0	the authors smile .	the authors UNK-LC-s .
simple_agrmt	1	532.41	479.09	0	the authors are tall .	the authors is tall .
simple_agrmt	2	277.1	249.16	0	the authors are old .	the authors is old .
simple_agrmt	3	337.97	301.09	0	the authors are young .	the authors is young .
simple_agrmt	4	306.87	277.4	0	the authors are short .	the authors is short .
simple_agrmt	5	727.9	507.39	0	the pilots laugh .	the pilots laughs .
simple_agrmt	6	202.57	171.76	0	the pilots UNK-LC .	the pilots UNK-LC-s .
simple_agrmt	7	865.45	171.76	0	the pilots smile .	the pilots UNK-LC-s .
simple_agrmt	8	334.42	300.92	0	the pilots are tall .	the pilots is tall .
simple_agrmt	9	174.05	156.5	0	the pilots are old .	the pilots is old .
simple_agrmt	10	212.28	189.12	0	the pilots are young .	the pilots is young .
simple_agrmt	11	192.75	174.24	0	the pilots are short .	the pilots is short .
simple_agrmt	12	371.06	259.09	0	the UNK-LC-s laugh .	the UNK-LC-s laughs .
simple_agrmt	13	100.46	87.06	0	the UNK-LC-s UNK-LC .	the UNK-LC-s UNK-LC-s .
simple_agrmt	14	440.47	87.06	0	the UNK-LC-s smile .	the UNK-LC-s UNK-LC-s .
simple_agrmt	15	195.31	175.74	0	the UNK-LC-s are tall .	the UNK-LC-s is tall .
simple_agrmt	16	101.65	91.39	0	the UNK-LC-s are old .	the UNK-LC-s is old .
simple_agrmt	17	123.98	110.44	0	the UNK-LC-s are young .	the UNK-LC-s is young .
simple_agrmt	0	112.57	101.75	0	the UNK-LC-s are short .	the UNK-LC-s is short .
simple_agrmt	1	874.98	610.06	0	the farmers laugh .	the farmers laughs .
simple_agrmt	2	242.95	206.47	0	the farmers UNK-LC .	the farmers UNK-LC-s .
simple_agrmt	3	1040.25	206.47	0	the farmers smile .	the farmers UNK-LC-s .
simple_agrmt	4	387.54	348.73	0	the farmers are tall .	the farmers is tall .
simple_agrmt	5	201.7	181.36	0	the farmers are old .	the farmers is old .
simple_agrmt	6	246.01	219.16	0	the farmers are young .	the farmers is young .
simple_agrmt	7	223.37	201.91	0	the farmers are short .	the farmers is short .
simple_agrmt	8	669.47	466.65	0	the managers laugh .	the managers laughs .
simple_agrmt	9	186.31	157.97	0	the managers UNK-LC .	the managers UNK-LC-s .
simple_agrmt	10	795.97	157.97	0	the managers smile .	the managers UNK-LC-s .
simple_agrmt	11	312.76	281.44	0	the managers are tall .	the managers is tall .
simple_agrmt	12	162.78	146.37	0	the managers are old .	the managers is old .
simple_agrmt	13	198.54	176.87	0	the managers are young .	the managers is young .
simple_agrmt	14	180.27	162.95	0	the managers are short .	the managers is short .
simple_agrmt	15	634.4	442.21	0	the customers laugh .	the customers laughs .
simple_agrmt	16	176.56	149.7	0	the customers UNK-LC .	the customers UNK-LC-s .
simple_agrmt	17	754.28	149.7	0	the customers smile .	the customers UNK-LC-s .
simple_agrmt	0	299.58	269.58	0	the customers are tall .	the customers is tall .
simple_agrmt	1	155.92	140.2	0	the customers are old .	the customers is old .
simple_agrmt	2	190.17	169.42	0	the customers are young .	the customers is young .
simple_agrmt	3	172.67	156.09	0	the customers are short .	the customers is short .
simple_agrmt	4	981.76	684.34	0	the officers laugh .	the officers laughs .
simple_agrmt	5	273.22	231.66	0	the officers UNK-LC .	the officers UNK-LC-s .
simple_agrmt	6	1167.27	231.66	0	the officers smile .	the officers UNK-LC-s .
simple_agrmt	7	424.85	382.3	0	the officers are tall .	the officers is tall .
simple_agrmt	8	221.12	198.82	0	the officers are old .	the officers is old .
simple_agrmt	9	269.69	240.26	0	the officers are young .	the officers is young .
simple_agrmt	10	244.87	221.35	0	the officers are short .	the officers is short .
simple_agrmt	11	1126.37	785.13	0	the teachers laugh .	the teachers laughs .
simple_agrmt	12	313.48	265.78	0	the teachers UNK-LC .	the teachers UNK-LC-s .
simple_agrmt	13	1339.22	265.78	0	the teachers smile .	the teachers UNK-LC-s .
simple_agrmt	14	474.21	426.72	0	the teachers are tall .	the teachers is tall .
simple_agrmt	15	246.81	221.92	0	the teachers are old .	the teachers is old .
simple_agrmt	16	301.02	268.17	0	the teachers are young .	the teachers is young .
simple_agrmt	17	273.32	247.07	0	the teachers are short .	the teachers is short .
simple_agrmt	0	903.38	629.73	0	the senators laugh .	the senators laughs .
simple_agrmt	1	251.32	213.17	0	the senators UNK-LC .	the senators UNK-LC-s .
simple_agrmt	2	1074.07	213.17	0	the senators smile .	the senators UNK-LC-s .
simple_agrmt	3	397.5	357.69	0	the senators are tall .	the senators is tall .
simple_agrmt	4	206.88	186.02	0	the senators are old .	the senators is old .
simple_agrmt	5	252.33	224.79	0	the senators are young .	the senators is young .
simple_agrmt	6	229.11	207.1	0	the senators are short .	the senators is short .
simple_agrmt	7	908.64	633.41	0	the consultants laugh .	the consultants laughs .
simple_agrmt	8	252.72	214.41	0	the consultants UNK-LC .	the consultants UNK-LC-s .
simple_agrmt	9	1080.31	214.41	0	the consultants smile .	the consultants UNK-LC-s .
simple_agrmt	10	399.36	359.36	0	the consultants are tall .	the consultants is tall .
simple_agrmt	11	207.85	186.89	0	the consultants are old .	the consultants is old .
simple_agrmt	12	253.51	225.84	0	the consultants are young .	the consultants is young .
simple_agrmt	13	230.18	208.07	0	the consultants are short .	the consultants is short .
simple_npi_anim	0	927.69	955.41	1	no authors have ever been popular .	most authors have ever been popular .
simple_npi_anim	1	1055.46	1087.0	1	no authors have ever been famous .	most authors have ever been famous .
simple_npi_anim	2	791.31	814.94	1	no authors have ever had children .	most authors have ever had children .
simple_npi_anim	3	665.53	688.13	1	no pilots have ever been popular .	most pilots have ever been popular .
simple_npi_anim	4	757.19	782.91	1	no pilots have ever been famous .	most pilots have ever been famous .
simple_npi_anim	5	567.69	586.96	1	no pilots have ever had children .	most pilots have ever had children .
simple_npi_anim	6	453.28	473.21	1	no UNK-LC-s have ever been popular .	most UNK-LC-s have ever been popular .
simple_npi_anim	7	515.71	538.39	1	no UNK-LC-s have ever been famous .	most UNK-LC-s have ever been famous .
simple_npi_anim	8	386.63	403.62	1	no UNK-LC-s have ever had children .	most UNK-LC-s have ever had children .
simple_npi_anim	9	739.5	773.92	1	no farmers have ever been popular .	most farmers have ever been popular .
simple_npi_anim	10	841.35	880.51	1	no farmers have ever been famous .	most farmers have ever been famous .
simple_npi_anim	11	630.78	660.13	1	no farmers have ever had children .	most farmers have ever had children .
simple_npi_anim	12	634.44	655.08	1	no managers have ever been popular .	most managers have ever been popular .
simple_npi_anim	13	721.82	745.31	1	no managers have ever been famous .	most managers have ever been famous .
simple_npi_anim	14	541.17	558.77	1	no managers have ever had children .	most managers have ever had children .
simple_npi_anim	0	615.22	633.6	1	no customers have ever been popular .	most customers have ever been popular .
simple_npi_anim	1	699.95	720.86	1	no customers have ever been famous .	most customers have ever been famous .
simple_npi_anim	2	524.77	540.44	1	no customers have ever had children .	most customers have ever had children .
simple_npi_anim	3	789.57	813.17	1	no officers have ever been popular .	most officers have ever been popular .
simple_npi_anim	4	898.32	925.16	1	no officers have ever been famous .	most officers have ever been famous .
simple_npi_anim	5	673.49	693.61	1	no officers have ever had children .	most officers have ever had children .
simple_npi_anim	6	854.18	889.1	1	no teachers have ever been popular .	most teachers have ever been popular .
simple_npi_anim	7	971.83	1011.55	1	no teachers have ever been famous .	most teachers have ever been famous .
simple_npi_anim	8	728.6	758.38	1	no teachers have ever had children .	most teachers have ever had children .
simple_npi_anim	9	752.99	780.73	1	no senators have ever been popular .	most senators have ever been popular .
simple_npi_anim	10	856.69	888.26	1	no senators have ever been famous .	most senators have ever been famous .
simple_npi_anim	11	642.28	665.94	1	no senators have ever had children .	most senators have ever had children .
simple_npi_anim	12	755.47	781.21	1	no consultants have ever been popular .	most consultants have ever been popular .
simple_npi_anim	13	859.52	888.8	1	no consultants have ever been famous .	most consultants have ever been famous .
simple_npi_anim	14	644.4	666.35	1	no consultants have ever had children .	most consultants have ever had children .
simple_npi_anim	0	927.1	816.44	0	few authors have ever been popular .	many authors have ever been popular .
simple_npi_anim	1	1054.79	928.89	0	few authors have ever been famous .	many authors have ever been famous .
simple_npi_anim	2	790.8	696.41	0	few authors have ever had children .	many authors have ever had children .
simple_npi_anim	3	667.74	588.03	0	few pilots have ever been popular .	many pilots have ever been popular .
simple_npi_anim	4	759.71	669.02	0	few pilots have ever been famous .	many pilots have ever been famous .
simple_npi_anim	5	569.57	501.58	0	few pilots have ever had children .	many pilots have ever had children .
simple_npi_anim	6	460.98	405.93	0	few UNK-LC-s have ever been popular .	many UNK-LC-s have ever been popular .
simple_npi_anim	7	524.47	461.84	0	few UNK-LC-s have ever been famous .	many UNK-LC-s have ever been famous .
simple_npi_anim	8	393.2	346.24	0	few UNK-LC-s have ever had children .	many UNK-LC-s have ever had children .
simple_npi_anim	9	749.5	660.0	0	few farmers have ever been popular .	many farmers have ever been popular .
simple_npi_anim	10	852.73	750.9	0	few farmers have ever been famous .	many farmers have ever been famous .
simple_npi_anim	11	639.31	562.96	0	few farmers have ever had children .	many farmers have ever had children .
simple_npi_anim	12	635.69	559.81	0	few managers have ever been popular .	many managers have ever been popular .
simple_npi_anim	13	723.24	636.91	0	few managers have ever been famous .	many managers have ever been famous .
simple_npi_anim	14	542.23	477.5	0	few managers have ever had children .	many managers have ever had children .
simple_npi_anim	0	614.82	541.44	0	few customers have ever been popular .	many customers have ever been popular .
simple_npi_anim	1	699.5	616.01	0	few customers have ever been famous .	many customers have ever been famous .
simple_npi_anim	2	524.43	461.83	0	few customers have ever had children .	many customers have ever had children .
simple_npi_anim	3	789.07	694.88	0	few officers have ever been popular .	many officers have ever been popular .
simple_npi_anim	4	897.75	790.59	0	few officers have ever been famous .	many officers have ever been famous .
simple_npi_anim	5	673.06	592.72	0	few officers have ever had children .	many officers have ever had children .
simple_npi_anim	6	862.86	759.83	0	few teachers have ever been popular .	many teachers have ever been popular .
simple_npi_anim	7	981.69	864.48	0	few teachers have ever been famous .	many teachers have ever been famous .
simple_npi_anim	8	736.0	648.12	0	few teachers have ever had children .	many teachers have ever had children .
simple_npi_anim	9	757.41	666.99	0	few senators have ever been popular .	many senators have ever been popular .
simple_npi_anim	10	861.73	758.85	0	few senators have ever been famous .	many senators have ever been famous .
simple_npi_anim	11	646.05	568.93	0	few senators have ever had children .	many senators have ever had children .
simple_npi_anim	12	757.69	667.24	0	few consultants have ever been popular .	many consultants have ever been popular .
simple_npi_anim	13	862.05	759.14	0	few consultants have ever been famous .	many consultants have ever been famous .
simple_npi_anim	14	646.3	569.14	0	few consultants have ever had children .	many consultants have ever had children .
simple_npi_anim	0	649.94	669.05	1	no authors will ever be popular .	most authors will ever be popular .
simple_npi_anim	1	741.77	763.57	1	no authors will ever be famous .	most authors will ever be famous .
simple_npi_anim	2	607.99	625.86	1	no authors will ever have children .	most authors will ever have children .
simple_npi_anim	3	466.27	481.88	1	no pilots will ever be popular .	most pilots will ever be popular .
simple_npi_anim	4	532.14	549.96	1	no pilots will ever be famous .	most pilots will ever be famous .
simple_npi_anim	5	436.17	450.77	1	no pilots will ever have children .	most pilots will ever have children .
simple_npi_anim	6	317.58	331.45	1	no UNK-LC-s will ever be popular .	most UNK-LC-s will ever be popular .
simple_npi_anim	7	362.44	378.27	1	no UNK-LC-s will ever be famous .	most UNK-LC-s will ever be famous .
simple_npi_anim	8	297.07	310.05	1	no UNK-LC-s will ever have children .	most UNK-LC-s will ever have children .
simple_npi_anim	9	518.08	541.95	1	no farmers will ever be popular .	most farmers will ever be popular .
simple_npi_anim	10	591.28	618.52	1	no farmers will ever be famous .	most farmers will ever be famous .
simple_npi_anim	11	484.64	506.97	1	no farmers will ever have children .	most farmers will ever have children .
simple_npi_anim	12	444.49	458.74	1	no managers will ever be popular .	most managers will ever be popular .
simple_npi_anim	13	507.28	523.55	1	no managers will ever be famous .	most managers will ever be famous .
simple_npi_anim	14	415.8	429.13	1	no managers will ever have children .	most managers will ever have children .
simple_npi_anim	0	431.02	443.69	1	no customers will ever be popular .	most customers will ever be popular .
simple_npi_anim	1	491.92	506.37	1	no customers will ever be famous .	most customers will ever be famous .
simple_npi_anim	2	403.2	415.05	1	no customers will ever have children .	most customers will ever have children .
simple_npi_anim	3	553.18	569.44	1	no officers will ever be popular .	most officers will ever be popular .
simple_npi_anim	4	631.33	649.89	1	no officers will ever be famous .	most officers will ever be famous .
simple_npi_anim	5	517.47	532.68	1	no officers will ever have children .	most officers will ever have children .
simple_npi_anim	6	598.42	622.61	1	no teachers will ever be popular .	most teachers will ever be popular .
simple_npi_anim	7	682.96	710.57	1	no teachers will ever be famous .	most teachers will ever be famous .
simple_npi_anim	8	559.79	582.42	1	no teachers will ever have children .	most teachers will ever have children .
simple_npi_anim	9	527.53	546.72	1	no senators will ever be popular .	most senators will ever be popular .
simple_npi_anim	10	602.06	623.96	1	no senators will ever be famous .	most senators will ever be famous .
simple_npi_anim	11	493.48	511.43	1	no senators will ever have children .	most senators will ever have children .
simple_npi_anim	12	529.28	547.06	1	no consultants will ever be popular .	most consultants will ever be popular .
simple_npi_anim	13	604.06	624.35	1	no consultants will ever be famous .	most consultants will ever be famous .
simple_npi_anim	14	495.11	511.75	1	no consultants will ever have children .	most consultants will ever have children .
simple_npi_anim	0	649.34	571.83	0	few authors will ever be popular .	many authors will ever be popular .
simple_npi_anim	1	741.07	652.62	0	few authors will ever be famous .	many authors will ever be famous .
simple_npi_anim	2	607.42	534.92	0	few authors will ever have children .	many authors will ever have children .
simple_npi_anim	3	467.68	411.85	0	few pilots will ever be popular .	many pilots will ever be popular .
simple_npi_anim	4	533.75	470.04	0	few pilots will ever be famous .	many pilots will ever be famous .
simple_npi_anim	5	437.49	385.27	0	few pilots will ever have children .	many pilots will ever have children .
simple_npi_anim	6	322.87	284.31	0	few UNK-LC-s will ever be popular .	many UNK-LC-s will ever be popular .
simple_npi_anim	7	368.49	324.48	0	few UNK-LC-s will ever be famous .	many UNK-LC-s will ever be famous .
simple_npi_anim	8	302.03	265.96	0	few UNK-LC-s will ever have children .	many UNK-LC-s will ever have children .
simple_npi_anim	9	524.94	462.26	0	few farmers will ever be popular .	many farmers will ever be popular .
simple_npi_anim	10	599.11	527.56	0	few farmers will ever be famous .	many farmers will ever be famous .
simple_npi_anim	11	491.06	432.42	0	few farmers will ever have children .	many farmers will ever have children .
simple_npi_anim	12	445.23	392.09	0	few managers will ever be popular .	many managers will ever be popular .
simple_npi_anim	13	508.14	447.48	0	few managers will ever be famous .	many managers will ever be famous .
simple_npi_anim	14	416.49	366.78	0	few managers will ever have children .	many managers will ever have children .
simple_npi_anim	0	430.62	379.22	0	few customers will ever be popular .	many customers will ever be popular .
simple_npi_anim	1	491.46	432.79	0	few customers will ever be famous .	many customers will ever be famous .
simple_npi_anim	2	402.82	354.74	0	few customers will ever have children .	many customers will ever have children .
simple_npi_anim	3	552.66	486.69	0	few officers will ever be popular .	many officers will ever be popular .
simple_npi_anim	4	630.74	555.45	0	few officers will ever be famous .	many officers will ever be famous .
simple_npi_anim	5	516.99	455.28	0	few officers will ever have children .	many officers will ever have children .
simple_npi_anim	6	604.34	532.18	0	few teachers will ever be popular .	many teachers will ever be popular .
simple_npi_anim	7	689.72	607.37	0	few teachers will ever be famous .	many teachers will ever be famous .
simple_npi_anim	8	565.33	497.83	0	few teachers will ever have children .	many teachers will ever have children .
simple_npi_anim	9	530.48	467.15	0	few senators will ever be popular .	many senators will ever be popular .
simple_npi_anim	10	605.43	533.15	0	few senators will ever be famous .	many senators will ever be famous .
simple_npi_anim	11	496.24	437.0	0	few senators will ever have children .	many senators will ever have children .
simple_npi_anim	12	530.68	467.33	0	few consultants will ever be popular .	many consultants will ever be popular .
simple_npi_anim	13	605.66	533.36	0	few consultants will ever be famous .	many consultants will ever be famous .
simple_npi_anim	14	496.43	437.17	0	few consultants will ever have children .	many consultants will ever have children .
simple_npi_anim_the	0	927.69	509.9	0	no authors have ever been popular .	the authors have ever been popular .
simple_npi_anim_the	1	1055.46	580.13	0	no authors have ever been famous .	the authors have ever been famous .
simple_npi_anim_the	2	791.31	434.94	0	no authors have ever had children .	the authors have ever had children .
simple_npi_anim_the	3	665.53	365.79	0	no pilots have ever been popular .	the pilots have ever been popular .
simple_npi_anim_the	4	757.19	416.17	0	no pilots have ever been famous .	the pilots have ever been famous .
simple_npi_anim_the	5	567.69	312.02	0	no pilots have ever had children .	the pilots have ever had children .
simple_npi_anim_the	6	453.28	249.11	0	no UNK-LC-s have ever been popular .	the UNK-LC-s have ever been popular .
simple_npi_anim_the	7	515.71	283.42	0	no UNK-LC-s have ever been famous .	the UNK-LC-s have ever been famous .
simple_npi_anim_the	8	386.63	212.49	0	no UNK-LC-s have ever had children .	the UNK-LC-s have ever had children .
simple_npi_anim_the	9	739.5	406.39	0	no farmers have ever been popular .	the farmers have ever been popular .
simple_npi_anim_the	10	841.35	462.37	0	no farmers have ever been famous .	the farmers have ever been famous .
simple_npi_anim_the	11	630.78	346.65	0	no farmers have ever had children .	the farmers have ever had children .
simple_npi_anim_the	12	634.44	348.71	0	no managers have ever been popular .	the managers have ever been popular .
simple_npi_anim_the	13	721.82	396.74	0	no managers have ever been famous .	the managers have ever been famous .
simple_npi_anim_the	14	541.17	297.45	0	no managers have ever had children .	the managers have ever had children .
simple_npi_anim_the	0	615.22	338.15	0	no customers have ever been popular .	the customers have ever been popular .
simple_npi_anim_the	1	699.95	384.72	0	no customers have ever been famous .	the customers have ever been famous .
simple_npi_anim_the	2	524.77	288.44	0	no customers have ever had children .	the customers have ever had children .
simple_npi_anim_the	3	789.57	433.99	0	no officers have ever been popular .	the officers have ever been popular .
simple_npi_anim_the	4	898.32	493.76	0	no officers have ever been famous .	the officers have ever been famous .
simple_npi_anim_the	5	673.49	370.18	0	no officers have ever had children .	the officers have ever had children .
simple_npi_anim_the	6	854.18	469.45	0	no teachers have ever been popular .	the teachers have ever been popular .
simple_npi_anim_the	7	971.83	534.11	0	no teachers have ever been famous .	the teachers have ever been famous .
simple_npi_anim_the	8	728.6	400.44	0	no teachers have ever had children .	the teachers have ever had children .
simple_npi_anim_the	9	752.99	413.85	0	no senators have ever been popular .	the senators have ever been popular .
simple_npi_anim_the	10	856.69	470.85	0	no senators have ever been famous .	the senators have ever been famous .
simple_npi_anim_the	11	642.28	353.01	0	no senators have ever had children .	the senators have ever had children .
simple_npi_anim_the	12	755.47	415.22	0	no consultants have ever been popular .	the consultants have ever been popular .
simple_npi_anim_the	13	859.52	472.41	0	no consultants have ever been famous .	the consultants have ever been famous .
simple_npi_anim_the	14	644.4	354.18	0	no consultants have ever had children .	the consultants have ever had children .
simple_npi_anim_the	0	927.1	828.7	0	few authors have ever been popular .	some authors have ever been popular .
simple_npi_anim_the	1	1054.79	942.84	0	few authors have ever been famous .	some authors have ever been famous .
simple_npi_anim_the	2	790.8	706.87	0	few authors have ever had children .	some authors have ever had children .
simple_npi_anim_the	3	667.74	594.49	0	few pilots have ever been popular .	some pilots have ever been popular .
simple_npi_anim_the	4	759.71	676.37	0	few pilots have ever been famous .	some pilots have ever been famous .
simple_npi_anim_the	5	569.57	507.1	0	few pilots have ever had children .	some pilots have ever had children .
simple_npi_anim_the	6	460.98	404.88	0	few UNK-LC-s have ever been popular .	some UNK-LC-s have ever been popular .
simple_npi_anim_the	7	524.47	460.64	0	few UNK-LC-s have ever been famous .	some UNK-LC-s have ever been famous .
simple_npi_anim_the	8	393.2	345.35	0	few UNK-LC-s have ever had children .	some UNK-LC-s have ever had children .
simple_npi_anim_the	9	749.5	660.51	0	few farmers have ever been popular .	some farmers have ever been popular .
simple_npi_anim_the	10	852.73	751.48	0	few farmers have ever been famous .	some farmers have ever been famous .
simple_npi_anim_the	11	639.31	563.41	0	few farmers have ever had children .	some farmers have ever had children .
simple_npi_anim_the	12	635.69	566.73	0	few managers have ever been popular .	some managers have ever been popular .
simple_npi_anim_the	13	723.24	644.78	0	few managers have ever been famous .	some managers have ever been famous .
simple_npi_anim_the	14	542.23	483.41	0	few managers have ever had children .	some managers have ever had children .
simple_npi_anim_the	0	614.82	549.57	0	few customers have ever been popular .	some customers have ever been popular .
simple_npi_anim_the	1	699.5	625.26	0	few customers have ever been famous .	some customers have ever been famous .
simple_npi_anim_the	2	524.43	468.77	0	few customers have ever had children .	some customers have ever had children .
simple_npi_anim_the	3	789.07	705.32	0	few officers have ever been popular .	some officers have ever been popular .
simple_npi_anim_the	4	897.75	802.46	0	few officers have ever been famous .	some officers have ever been famous .
simple_npi_anim_the	5	673.06	601.63	0	few officers have ever had children .	some officers have ever had children .
simple_npi_anim_the	6	862.86	762.97	0	few teachers have ever been popular .	some teachers have ever been popular .
simple_npi_anim_the	7	981.69	868.05	0	few teachers have ever been famous .	some teachers have ever been famous .
simple_npi_anim_the	8	736.0	650.8	0	few teachers have ever had children .	some teachers have ever had children .
simple_npi_anim_the	9	757.41	672.6	0	few senators have ever been popular .	some senators have ever been popular .
simple_npi_anim_the	10	861.73	765.24	0	few senators have ever been famous .	some senators have ever been famous .
simple_npi_anim_the	11	646.05	573.72	0	few senators have ever had children .	some senators have ever had children .
simple_npi_anim_the	12	757.69	674.83	0	few consultants have ever been popular .	some consultants have ever been popular .
simple_npi_anim_the	13	862.05	767.78	0	few consultants have ever been famous .	some consultants have ever been famous .
simple_npi_anim_the	14	646.3	575.62	0	few consultants have ever had children .	some consultants have ever had children .
simple_npi_anim_the	0	649.94	357.24	0	no authors will ever be popular .	the authors will ever be popular .
simple_npi_anim_the	1	741.77	407.71	0	no authors will ever be famous .	the authors will ever be famous .
simple_npi_anim_the	2	607.99	334.18	0	no authors will ever have children .	the authors will ever have children .
simple_npi_anim_the	3	466.27	256.27	0	no pilots will ever be popular .	the pilots will ever be popular .
simple_npi_anim_the	4	532.14	292.48	0	no pilots will ever be famous .	the pilots will ever be famous .
simple_npi_anim_the	5	436.17	239.73	0	no pilots will ever have children .	the pilots will ever have children .
simple_npi_anim_the	6	317.58	174.53	0	no UNK-LC-s will ever be popular .	the UNK-LC-s will ever be popular .
simple_npi_anim_the	7	362.44	199.19	0	no UNK-LC-s will ever be famous .	the UNK-LC-s will ever be famous .
