name	index	pos-perplexity	neg-perplexity	correct	pos-sentence-processed	neg-sentence-processed
simple_npi_anim	8	298.48	262.62	0	few UNK-LC-s will ever have children .	many UNK-LC-s will ever have children .
simple_npi_anim	9	426.71	375.47	0	few farmers will ever be popular .	many farmers will ever be popular .
simple_npi_anim	10	483.24	425.21	0	few farmers will ever be famous .	many farmers will ever be famous .
simple_npi_anim	11	486.23	427.84	0	few farmers will ever have children .	many farmers will ever have children .
simple_npi_anim	12	361.64	318.24	0	few managers will ever be popular .	many managers will ever be popular .
simple_npi_anim	13	409.55	360.4	0	few managers will ever be famous .	many managers will ever be famous .
simple_npi_anim	14	412.09	362.63	0	few managers will ever have children .	many managers will ever have children .
simple_npi_anim	0	349.95	307.96	0	few customers will ever be popular .	many customers will ever be popular .
simple_npi_anim	1	396.31	348.76	0	few customers will ever be famous .	many customers will ever be famous .
simple_npi_anim	2	398.76	350.92	0	few customers will ever have children .	many customers will ever have children .
simple_npi_anim	3	449.12	395.24	0	few officers will ever be popular .	many officers will ever be popular .
simple_npi_anim	4	508.62	447.6	0	few officers will ever be famous .	many officers will ever be famous .
simple_npi_anim	5	511.77	450.37	0	few officers will ever have children .	many officers will ever have children .
simple_npi_anim	6	490.08	431.22	0	few teachers will ever be popular .	many teachers will ever be popular .
simple_npi_anim	7	555.01	488.35	0	few teachers will ever be famous .	many teachers will ever be famous .
simple_npi_anim	8	558.44	491.37	0	few teachers will ever have children .	many teachers will ever have children .
simple_npi_anim	9	430.75	379.04	0	few senators will ever be popular .	many senators will ever be popular .
simple_npi_anim	10	487.82	429.26	0	few senators will ever be famous .	many senators will ever be famous .
simple_npi_anim	11	490.84	431.91	0	few senators will ever have children .	many senators will ever have children .
simple_npi_anim	12	431.29	379.53	0	few consultants will ever be popular .	many consultants will ever be popular .
simple_npi_anim	13	488.43	429.81	0	few consultants will ever be famous .	many consultants will ever be famous .
simple_npi_anim	14	491.45	432.47	0	few consultants will ever have children .	many consultants will ever have children .
simple_npi_anim_the	0	619.19	340.23	0	no authors have ever been popular .	the authors have ever been popular .
simple_npi_anim_the	1	701.49	385.45	0	no authors have ever been famous .	the authors have ever been famous .
simple_npi_anim_the	2	719.73	395.48	0	no authors have ever had children .	the authors have ever had children .
simple_npi_anim_the	3	443.33	243.59	0	no pilots have ever been popular .	the pilots have ever been popular .
simple_npi_anim_the	4	502.25	275.97	0	no pilots have ever been famous .	the pilots have ever been famous .
simple_npi_anim_the	5	515.31	283.14	0	no pilots have ever had children .	the pilots have ever had children .
simple_npi_anim_the	6	301.34	165.56	0	no UNK-LC-s have ever been popular .	the UNK-LC-s have ever been popular .
simple_npi_anim_the	7	341.39	187.56	0	no UNK-LC-s have ever been famous .	the UNK-LC-s have ever been famous .
simple_npi_anim_the	8	350.16	192.38	0	no UNK-LC-s have ever had children .	the UNK-LC-s have ever had children .
simple_npi_anim_the	9	493.87	271.33	0	no farmers have ever been popular .	the farmers have ever been popular .
simple_npi_anim_the	10	559.51	307.4	0	no farmers have ever been famous .	the farmers have ever been famous .
simple_npi_anim_the	11	573.99	315.35	0	no farmers have ever had children .	the farmers have ever had children .
simple_npi_anim_the	12	422.85	232.35	0	no managers have ever been popular .	the managers have ever been popular .
simple_npi_anim_the	13	479.06	263.23	0	no managers have ever been famous .	the managers have ever been famous .
simple_npi_anim_the	14	491.51	270.07	0	no managers have ever had children .	the managers have ever had children .
simple_npi_anim_the	0	410.63	225.63	0	no customers have ever been popular .	the customers have ever been popular .
simple_npi_anim_the	1	465.2	255.62	0	no customers have ever been famous .	the customers have ever been famous .
simple_npi_anim_the	2	477.3	262.27	0	no customers have ever had children .	the customers have ever had children .
simple_npi_anim_the	3	527.0	289.58	0	no officers have ever been popular .	the officers have ever been popular .
simple_npi_anim_the	4	597.05	328.07	0	no officers have ever been famous .	the officers have ever been famous .
simple_npi_anim_the	5	612.57	336.59	0	no officers have ever had children .	the officers have ever had children .
simple_npi_anim_the	6	566.91	311.49	0	no teachers have ever been popular .	the teachers have ever been popular .
simple_npi_anim_the	7	642.26	352.89	0	no teachers have ever been famous .	the teachers have ever been famous .
simple_npi_anim_the	8	658.95	362.06	0	no teachers have ever had children .	the teachers have ever had children .
simple_npi_anim_the	9	501.44	275.52	0	no senators have ever been popular .	the senators have ever been popular .
simple_npi_anim_the	10	568.08	312.14	0	no senators have ever been famous .	the senators have ever been famous .
simple_npi_anim_the	11	582.84	320.25	0	no senators have ever had children .	the senators have ever had children .
simple_npi_anim_the	12	504.31	277.1	0	no consultants have ever been popular .	the consultants have ever been popular .
simple_npi_anim_the	13	571.34	313.93	0	no consultants have ever been famous .	the consultants have ever been famous .
simple_npi_anim_the	14	586.18	322.08	0	no consultants have ever had children .	the consultants have ever had children .
simple_npi_anim_the	0	694.71	552.96	0	few authors have ever been popular .	some authors have ever been popular .
simple_npi_anim_the	1	787.04	626.45	0	few authors have ever been famous .	some authors have ever been famous .
simple_npi_anim_the	2	807.5	642.74	0	few authors have ever had children .	some authors have ever had children .
simple_npi_anim_the	3	500.01	395.9	0	few pilots have ever been popular .	some pilots have ever been popular .
simple_npi_anim_the	4	566.46	448.52	0	few pilots have ever been famous .	some pilots have ever been famous .
simple_npi_anim_the	5	581.19	460.18	0	few pilots have ever had children .	some pilots have ever had children .
simple_npi_anim_the	6	344.85	269.08	0	few UNK-LC-s have ever been popular .	some UNK-LC-s have ever been popular .
simple_npi_anim_the	7	390.69	304.84	0	few UNK-LC-s have ever been famous .	some UNK-LC-s have ever been famous .
simple_npi_anim_the	8	400.83	312.68	0	few UNK-LC-s have ever had children .	some UNK-LC-s have ever had children .
simple_npi_anim_the	9	561.77	441.0	0	few farmers have ever been popular .	some farmers have ever been popular .
simple_npi_anim_the	10	636.43	499.62	0	few farmers have ever been famous .	some farmers have ever been famous .
simple_npi_anim_the	11	652.98	512.55	0	few farmers have ever had children .	some farmers have ever had children .
simple_npi_anim_the	12	476.1	377.61	0	few managers have ever been popular .	some managers have ever been popular .
simple_npi_anim_the	13	539.38	427.8	0	few managers have ever been famous .	some managers have ever been famous .
simple_npi_anim_the	14	553.41	438.93	0	few managers have ever had children .	some managers have ever had children .
simple_npi_anim_the	0	460.71	366.7	0	few customers have ever been popular .	some customers have ever been popular .
simple_npi_anim_the	1	521.94	415.44	0	few customers have ever been famous .	some customers have ever been famous .
simple_npi_anim_the	2	535.51	426.24	0	few customers have ever had children .	some customers have ever had children .
simple_npi_anim_the	3	591.27	470.63	0	few officers have ever been popular .	some officers have ever been popular .
simple_npi_anim_the	4	669.86	533.18	0	few officers have ever been famous .	some officers have ever been famous .
simple_npi_anim_the	5	687.28	547.04	0	few officers have ever had children .	some officers have ever had children .
simple_npi_anim_the	6	645.2	506.24	0	few teachers have ever been popular .	some teachers have ever been popular .
simple_npi_anim_the	7	730.95	573.52	0	few teachers have ever been famous .	some teachers have ever been famous .
simple_npi_anim_the	8	749.95	588.43	0	few teachers have ever had children .	some teachers have ever had children .
simple_npi_anim_the	9	567.09	447.78	0	few senators have ever been popular .	some senators have ever been popular .
simple_npi_anim_the	10	642.46	507.3	0	few senators have ever been famous .	some senators have ever been famous .
simple_npi_anim_the	11	659.16	520.48	0	few senators have ever had children .	some senators have ever had children .
simple_npi_anim_the	12	567.8	450.36	0	few consultants have ever been popular .	some consultants have ever been popular .
simple_npi_anim_the	13	643.27	510.22	0	few consultants have ever been famous .	some consultants have ever been famous .
simple_npi_anim_the	14	659.99	523.47	0	few consultants have ever had children .	some consultants have ever had children .
simple_npi_anim_the	0	470.33	258.44	0	no authors will ever be popular .	the authors will ever be popular .
simple_npi_anim_the	1	532.64	292.67	0	no authors will ever be famous .	the authors will ever be famous .
simple_npi_anim_the	2	535.93	294.48	0	no authors will ever have children .	the authors will ever have children .
simple_npi_anim_the	3	336.75	185.03	0	no pilots will ever be popular .	the pilots will ever be popular .
simple_npi_anim_the	4	381.36	209.54	0	no pilots will ever be famous .	the pilots will ever be famous .
simple_npi_anim_the	5	383.72	210.84	0	no pilots will ever have children .	the pilots will ever have children .
simple_npi_anim_the	6	228.88	125.75	0	no UNK-LC-s will ever be popular .	the UNK-LC-s will ever be popular .
simple_npi_anim_the	7	259.2	142.41	0	no UNK-LC-s will ever be famous .	the UNK-LC-s will ever be famous .
